Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Boost_Amount,Player_Speed,Player_VY,Player_Y,Possession_Kept
482.94,Taha (RLCS PRO BLUE TAG),Blue,346.21,1381.38,827.72,0,33.0,1328.5,-1327.8,442.6,0
485.13,AlphaKep,Orange,-3026.38,512.33,1130.83,0,33.0,1032.4,-604.2,-3154.2,1
485.87,AlphaKep,Orange,-2886.38,1715.32,1286.62,0,33.0,824.6,697.1,-3086.3,1
488.3,AlphaKep,Orange,-528.11,329.02,129.16,0,33.0,1323.1,1152.4,-568.1,0
491.43,ren,Blue,3204.53,1569.8,420.76,0,33.0,1813.8,-1033.7,3400.1,1
495.13,ren,Blue,3237.14,1348.05,276.48,0,33.0,1065.0,-1065.0,3401.8,1
496.13,ren,Blue,2066.43,248.35,1111.42,0,33.0,1580.2,-1489.8,2182.4,1
497.87,ren,Blue,-775.86,892.27,711.68,0,33.0,2098.8,-1464.9,-872.1,0
498.46,guh,Orange,-1715.85,2037.05,215.13,0,33.0,2246.0,-213.7,-1850.3,0
500.13,Taha (RLCS PRO BLUE TAG),Blue,-597.06,617.45,886.11,0,33.0,2296.3,926.7,-535.9,1
500.3,ren,Blue,-505.66,253.52,271.96,0,33.0,1237.6,-1224.4,-444.4,0
500.4,AlphaKep,Orange,-493.62,667.89,271.96,0,33.0,1868.1,-1832.0,-454.9,1
503.96,AlphaKep,Orange,-1558.19,1609.09,1137.77,0,33.0,1183.7,1182.5,-1769.3,1
505.8,AlphaKep,Orange,937.55,996.6,1081.15,0,33.0,1547.2,1545.1,778.9,0
507.0,Taha (RLCS PRO BLUE TAG),Blue,2564.8,2028.92,380.94,0,33.0,314.1,258.2,2699.6,0
508.63,guh,Orange,1940.39,2000.16,765.93,0,33.0,1302.1,771.1,1804.6,1
509.46,guh,Orange,2356.12,2098.24,585.4,0,33.0,1097.3,572.9,2307.2,1
511.5,guh,Orange,3240.74,3022.1,1695.4,0,33.0,523.0,499.1,3206.2,0
512.43,ren,Blue,3712.46,2094.18,428.84,0,33.0,1700.1,-1699.9,3873.0,1
514.08,ren,Blue,1161.91,1740.07,1500.05,0,33.0,1827.4,-1794.5,1263.1,1
515.3,ren,Blue,-1145.11,1073.61,859.09,0,33.0,2181.7,-2065.4,-1012.1,0
516.95,AlphaKep,Orange,-4890.69,2739.43,629.28,0,33.0,2126.1,-1730.2,-4823.7,0
518.4,Taha (RLCS PRO BLUE TAG),Blue,-2410.6,1102.91,1879.69,0,33.0,1524.7,-1219.8,-2260.5,0
521.02,AlphaKep,Orange,-3127.66,3003.16,461.93,0,33.0,1019.2,348.6,-3230.3,0
522.81,Taha (RLCS PRO BLUE TAG),Blue,-1831.37,2402.09,557.04,0,33.0,2297.4,809.2,-1786.4,0
523.99,guh,Orange,-1531.42,1746.29,513.73,0,33.0,2123.5,1321.3,-1629.7,0
525.47,Taha (RLCS PRO BLUE TAG),Blue,538.14,690.65,383.26,0,33.0,1063.4,908.9,664.6,0
525.64,guh,Orange,754.18,1391.9,224.27,0,33.0,2195.7,1787.4,584.4,0
528.23,ren,Blue,3928.55,945.47,679.84,0,33.0,1700.3,547.9,4060.7,0
528.67,guh,Orange,4138.09,2990.0,388.88,1,33.0,2252.2,1755.3,3997.1,0
530.49,Taha (RLCS PRO BLUE TAG),Blue,4008.63,560.21,766.09,0,33.0,877.2,-755.2,4192.5,0
531.74,AlphaKep,Orange,3171.35,2861.03,459.32,0,33.0,213.5,-199.7,3060.4,1
533.32,AlphaKep,Orange,2314.49,2187.54,578.19,0,33.0,1013.6,84.7,2180.8,0
533.86,Taha (RLCS PRO BLUE TAG),Blue,2532.09,1438.65,252.1,0,33.0,1926.4,135.9,2527.0,1
537.17,Taha (RLCS PRO BLUE TAG),Blue,3445.85,1412.43,257.64,0,33.0,2183.6,-2075.7,3464.8,0
537.2,AlphaKep,Orange,3446.43,549.93,257.64,0,33.0,535.0,31.0,3293.1,0
538.72,ren,Blue,3465.83,2129.64,1077.62,0,33.0,2094.2,-1046.8,3534.6,0
542.56,AlphaKep,Orange,-2597.15,2904.61,409.76,0,33.0,1028.3,959.5,-2681.7,0
544.78,Taha (RLCS PRO BLUE TAG),Blue,-7.86,1247.85,394.05,0,33.0,1869.3,-1852.9,218.6,0
546.03,guh,Orange,-3660.82,1671.84,224.51,0,33.0,2112.5,-1458.6,-3663.2,1
549.7,AlphaKep,Orange,-388.69,1489.68,1405.59,0,33.0,2285.8,358.4,-387.2,0
551.82,ren,Blue,993.67,1228.83,901.81,0,33.0,2173.8,-151.2,1104.2,1
553.71,Taha (RLCS PRO BLUE TAG),Blue,-617.13,1333.0,355.77,0,33.0,1831.5,-1511.8,-484.4,0
556.44,AlphaKep,Orange,-4076.36,629.54,472.71,0,33.0,1444.2,722.1,-4099.5,1
559.17,AlphaKep,Orange,-2839.48,1707.66,594.84,0,33.0,1958.2,115.6,-2896.5,1
560.99,guh,Orange,-230.98,787.96,1457.44,0,33.0,2246.7,2223.6,-335.6,0
562.8,ren,Blue,5004.57,3449.79,2044.63,0,33.0,406.1,-0.2,5103.0,1
566.92,ren,Blue,3773.22,2021.93,2782.15,0,33.0,1709.0,-1708.9,3919.4,0
568.03,AlphaKep,Orange,1402.64,1243.89,557.31,0,33.0,1187.9,610.0,1222.6,1
570.12,guh,Orange,-1726.52,1523.24,1151.48,0,33.0,1137.4,-1025.8,-1725.4,0
572.44,ren,Blue,-3879.37,1598.77,516.81,1,33.0,859.0,706.6,-4034.5,0
573.69,AlphaKep,Orange,-3885.3,1885.8,532.92,0,33.0,2092.1,1947.2,-4057.0,0
576.08,Taha (RLCS PRO BLUE TAG),Blue,2009.67,867.23,1097.53,0,33.0,1781.2,1115.6,2103.9,1
578.24,Taha (RLCS PRO BLUE TAG),Blue,4116.22,2288.12,1023.3,0,33.0,1961.1,-171.3,4287.9,1
580.19,Taha (RLCS PRO BLUE TAG),Blue,3915.16,2060.35,491.8,0,33.0,502.0,-482.0,4106.6,0
580.22,AlphaKep,Orange,3956.44,532.37,307.66,1,33.0,1892.5,1847.7,3805.8,1
582.01,guh,Orange,3203.81,938.36,342.91,0,33.0,1130.0,1035.6,3052.1,0
582.01,ren,Blue,3203.81,1369.15,342.91,0,33.0,1877.8,-1860.4,3394.7,0
584.13,guh,Orange,3620.68,1487.68,1289.49,1,33.0,909.0,908.3,3503.4,0
584.6,Taha (RLCS PRO BLUE TAG),Blue,4549.57,2659.42,791.27,0,33.0,1567.4,-151.9,4639.9,1
587.48,ren,Blue,5209.29,3065.98,1204.75,0,33.0,1738.6,1737.7,5035.2,0
10.61,taroco,Orange,7.25,1259.95,368.52,0,33.0,2282.7,-2187.9,189.2,0
10.61,Ulttor,Blue,7.25,1697.14,368.52,0,33.0,2284.2,2182.5,-179.2,0
11.58,mergedemu,Orange,156.73,977.53,299.48,1,33.0,1561.5,483.8,102.4,0
11.78,Taha (RLCS PRO BLUE TAG),Blue,298.75,293.39,58.51,0,33.0,2291.0,1939.3,174.1,0
15.18,mergedemu,Orange,2383.62,6524.18,553.82,0,33.0,2191.2,2014.7,2223.1,1
16.91,taroco,Orange,4219.73,937.63,611.42,0,33.0,2292.1,-653.9,4298.6,0
16.94,Ulttor,Blue,4220.15,2315.95,421.18,0,33.0,2299.3,1818.9,4146.3,0
17.38,mergedemu,Orange,4803.57,1054.46,380.07,1,33.0,1167.5,-358.0,4941.0,1
19.08,mergedemu,Orange,4488.62,3208.71,264.36,1,33.0,690.6,-515.3,4635.0,1
20.48,mergedemu,Orange,3398.41,2060.85,524.17,0,33.0,1110.6,-1054.3,3592.0,0
21.11,Taha (RLCS PRO BLUE TAG),Blue,2668.49,1254.74,327.82,1,33.0,616.7,523.5,2493.7,1
23.31,Taha (RLCS PRO BLUE TAG),Blue,3668.57,4142.03,644.53,0,33.0,1728.4,1207.9,3574.6,1
24.38,Taha (RLCS PRO BLUE TAG),Blue,4389.14,2604.75,394.53,0,33.0,1566.3,450.2,4458.6,0
25.21,taroco,Orange,3651.55,968.51,305.99,0,33.0,936.2,-924.0,3748.3,0
25.21,Ulttor,Blue,3651.55,1025.76,305.99,1,33.0,1992.4,1046.3,3508.3,1
28.41,Ulttor,Blue,1474.77,3142.23,2424.13,0,33.0,1610.6,-1375.6,1521.4,0
30.61,mergedemu,Orange,1404.35,2556.66,2452.74,0,33.0,789.2,-663.8,1522.3,1
32.14,mergedemu,Orange,-516.54,3828.7,927.37,0,33.0,1852.2,-1721.9,-331.4,0
32.51,Taha (RLCS PRO BLUE TAG),Blue,-988.2,3738.54,351.01,0,33.0,2259.0,-807.1,-1125.8,0
34.94,taroco,Orange,-756.64,4210.7,2813.68,1,33.0,1985.8,-1980.0,-612.5,0
37.11,Ulttor,Blue,-3601.73,1650.89,250.85,0,33.0,1019.9,838.6,-3653.1,1
40.01,Ulttor,Blue,-2868.92,2342.53,2451.22,0,33.0,707.5,281.2,-2862.6,0
43.87,taroco,Orange,4210.79,2331.58,700.24,1,33.0,1783.8,582.4,4271.1,0
44.01,Ulttor,Blue,4275.14,3358.4,295.55,0,33.0,2055.7,2008.5,4174.4,1
45.94,Taha (RLCS PRO BLUE TAG),Blue,3254.9,4610.84,435.67,1,33.0,2234.9,1891.7,3067.1,1
47.71,Taha (RLCS PRO BLUE TAG),Blue,1686.93,3230.4,2001.53,1,33.0,1259.3,-327.3,1539.6,0
48.44,mergedemu,Orange,1820.73,2641.15,351.66,0,33.0,2098.3,-1552.5,1933.8,1
50.81,taroco,Orange,1639.3,1147.29,1777.56,1,33.0,1253.5,-1248.1,1800.7,0
52.67,Taha (RLCS PRO BLUE TAG),Blue,-1400.96,4025.82,565.42,0,33.0,1443.7,-1225.7,-1539.2,0
52.84,taroco,Orange,-1526.13,2637.1,435.16,0,33.0,1709.6,-1686.0,-1359.0,0
54.77,Ulttor,Blue,-4085.89,727.8,154.04,0,33.0,2288.4,865.4,-4197.5,0
56.24,mergedemu,Orange,-1771.28,806.64,856.74,1,33.0,1289.7,1026.6,-1640.9,0
57.47,Ulttor,Blue,-1391.87,2498.05,933.85,0,33.0,1484.9,1481.7,-1539.6,0
58.27,mergedemu,Orange,395.7,718.52,872.02,0,33.0,2159.4,854.6,503.0,1
60.0,mergedemu,Orange,2004.98,3628.25,1671.35,0,33.0,2129.8,43.9,2125.6,1
61.74,mergedemu,Orange,1576.43,3233.06,1700.33,0,33.0,1331.9,-1330.1,1730.0,0
63.14,Taha (RLCS PRO BLUE TAG),Blue,-1013.68,908.35,349.11,0,33.0,1795.4,1407.7,-1152.3,0
65.3,taroco,Orange,571.55,5216.56,1053.95,1,33.0,990.5,-983.0,759.1,0
65.5,Ulttor,Blue,289.52,2889.29,485.07,0,33.0,2225.4,2223.9,102.1,0
67.97,taroco,Orange,-3637.97,3389.88,1107.82,0,33.0,2265.9,-2265.2,-3501.4,0
71.24,Taha (RLCS PRO BLUE TAG),Blue,-4527.44,2391.14,1145.22,1,33.0,1428.1,-72.6,-4561.8,1
72.5,Taha (RLCS PRO BLUE TAG),Blue,-4393.49,1871.49,459.88,1,33.0,1872.3,480.3,-4524.0,0
72.5,mergedemu,Orange,-4393.49,2923.15,459.88,0,33.0,547.9,-421.6,-4191.0,1
74.94,mergedemu,Orange,-3733.54,3305.77,783.53,0,33.0,1546.1,-471.4,-3636.3,0
75.57,Ulttor,Blue,-4277.86,720.96,594.09,0,33.0,2215.5,-261.3,-4384.7,1
77.53,Ulttor,Blue,-3823.64,2379.84,1046.64,0,33.0,2271.5,729.1,-3924.9,0
78.4,taroco,Orange,-3602.5,1792.4,417.8,0,33.0,2238.7,-1338.0,-3426.6,1
82.7,mergedemu,Orange,822.47,3426.55,1603.83,0,33.0,2157.5,-420.1,977.9,0
83.43,Ulttor,Blue,144.16,2273.41,405.58,0,33.0,1863.2,216.7,-13.6,0
84.43,mergedemu,Orange,-1602.82,2885.13,318.35,0,33.0,2247.2,-2241.4,-1485.5,0
85.83,Ulttor,Blue,-4024.46,1016.51,154.46,0,33.0,2284.0,-1779.1,-3836.2,1
86.33,Taha (RLCS PRO BLUE TAG),Blue,-4796.76,632.13,608.75,1,33.0,159.2,106.5,-4904.2,0
86.47,mergedemu,Orange,-4941.39,3047.54,305.17,0,33.0,1873.5,-1410.3,-4816.6,1
95.65,taroco,Orange,0.0,1370.88,446.72,0,33.0,2269.7,-1656.4,181.2,0
95.68,Ulttor,Blue,-18.22,1433.91,446.72,0,33.0,2281.6,1952.9,-235.8,1
96.62,Taha (RLCS PRO BLUE TAG),Blue,-275.26,1155.33,487.17,1,33.0,2134.3,152.3,-349.6,1
99.15,Taha (RLCS PRO BLUE TAG),Blue,461.71,4175.39,201.78,0,33.0,924.8,924.8,294.8,1
100.18,Taha (RLCS PRO BLUE TAG),Blue,1494.98,3591.8,495.42,0,33.0,1417.2,1229.7,1439.2,1
101.85,Taha (RLCS PRO BLUE TAG),Blue,3392.95,2718.99,375.95,0,33.0,1695.6,1159.1,3374.2,1
105.35,Ulttor,Blue,2818.64,790.57,449.27,0,33.0,2229.0,1814.8,2663.6,0
105.41,taroco,Orange,2878.69,287.17,203.48,0,33.0,2249.1,-2245.9,2897.6,0
108.21,Ulttor,Blue,4577.63,3506.84,655.41,0,33.0,2057.9,-867.0,4656.1,1
110.18,Taha (RLCS PRO BLUE TAG),Blue,3993.63,2565.88,2067.87,0,33.0,1725.5,1357.9,3782.3,0
121.07,mergedemu,Orange,0.0,1286.34,411.89,0,33.0,2276.0,-2065.9,192.6,0
121.07,Taha (RLCS PRO BLUE TAG),Blue,0.0,1239.47,411.89,0,33.0,2261.7,1788.6,-206.4,0
121.97,taroco,Orange,-192.02,573.09,536.22,0,33.0,2019.1,-1881.1,-11.6,0
126.17,Taha (RLCS PRO BLUE TAG),Blue,-4208.52,337.4,2775.22,1,33.0,2235.4,-1085.0,-4147.9,1
128.03,Ulttor,Blue,-2695.17,1222.76,500.87,0,33.0,2215.8,1840.7,-2845.8,0
130.03,taroco,Orange,2064.3,892.66,887.59,0,33.0,1367.3,677.1,2154.2,1
132.13,taroco,Orange,2310.14,2372.17,1650.32,0,33.0,546.3,-261.5,2426.1,1
133.4,taroco,Orange,1164.62,1338.83,2479.88,0,33.0,1687.5,-1487.1,1353.6,0
134.9,Taha (RLCS PRO BLUE TAG),Blue,-1304.82,3034.49,362.86,0,33.0,2289.5,1532.8,-1486.9,0
136.17,mergedemu,Orange,-136.7,1466.61,957.4,0,33.0,1096.7,-274.6,37.4,1
138.4,mergedemu,Orange,-1086.59,3645.08,1096.16,0,33.0,1400.5,133.5,-1120.4,0
139.23,Taha (RLCS PRO BLUE TAG),Blue,-1499.26,2642.08,380.33,0,33.0,866.4,-866.4,-1453.9,0
140.66,mergedemu,Orange,-1996.14,4339.55,1752.7,0,33.0,1176.7,-918.2,-1819.1,1
141.6,mergedemu,Orange,-2943.63,4051.79,1211.62,0,33.0,1555.0,-1166.0,-2839.0,0
142.56,Ulttor,Blue,-3968.2,1005.03,406.44,0,33.0,455.8,-103.7,-4118.3,1
144.56,Ulttor,Blue,-4583.06,1299.53,1277.84,0,33.0,721.2,-225.1,-4663.5,0
148.9,taroco,Orange,3592.24,1746.68,894.89,1,33.0,2274.2,2213.6,3664.9,0
151.19,Taha (RLCS PRO BLUE TAG),Blue,2854.11,1692.15,512.33,0,33.0,1233.4,1232.6,2652.7,1
152.99,Taha (RLCS PRO BLUE TAG),Blue,4336.05,1551.92,707.33,0,33.0,1302.5,1282.8,4143.1,1
155.09,Ulttor,Blue,4349.7,1882.93,801.26,0,33.0,1141.4,924.9,4141.6,1
156.13,Ulttor,Blue,4692.2,2284.7,718.07,0,33.0,838.8,351.7,4501.1,1
156.89,Ulttor,Blue,4891.6,1985.55,275.1,0,33.0,1347.2,329.7,4748.0,0
171.9,mergedemu,Orange,0.0,1625.5,433.88,0,33.0,2272.8,-2159.3,213.9,0
171.9,Taha (RLCS PRO BLUE TAG),Blue,0.0,1363.78,433.88,0,33.0,2271.2,1975.6,-203.8,0
173.13,mergedemu,Orange,-250.56,1333.68,1219.24,0,33.0,2281.2,1235.0,-486.2,0
174.37,Ulttor,Blue,-408.47,2197.37,359.83,0,33.0,2287.3,-284.1,-537.2,0
174.37,taroco,Orange,-408.47,1544.24,359.83,0,33.0,563.9,-256.9,-246.3,1
176.4,taroco,Orange,2886.1,1970.47,1678.65,1,33.0,2300.0,1663.6,3084.5,1
188.19,mergedemu,Orange,0.0,1638.17,603.33,0,33.0,2271.5,-2262.1,223.3,0
188.26,Taha (RLCS PRO BLUE TAG),Blue,-108.94,1393.33,347.33,0,33.0,415.9,364.5,-250.0,1
190.93,Ulttor,Blue,-3586.41,3388.2,669.43,0,33.0,1451.8,-1418.9,-3554.1,1
193.62,Taha (RLCS PRO BLUE TAG),Blue,-4304.6,159.61,92.06,0,33.0,2063.0,-941.3,-4396.0,0
194.96,mergedemu,Orange,-2847.79,558.81,645.63,0,33.0,1141.8,50.5,-2671.1,0
196.52,Taha (RLCS PRO BLUE TAG),Blue,-3715.23,2328.99,540.68,0,33.0,1218.0,458.5,-3784.6,1
198.82,Ulttor,Blue,-3378.61,1441.5,1415.09,0,33.0,1013.1,996.5,-3457.3,1
199.92,Ulttor,Blue,-2419.94,787.89,291.36,0,33.0,1977.4,62.9,-2424.2,1
203.22,Ulttor,Blue,-986.58,2263.59,2387.97,0,33.0,1658.9,172.6,-1107.5,0
206.05,mergedemu,Orange,2016.85,2427.18,2159.17,0,33.0,1191.7,-1159.1,2208.5,1
207.55,mergedemu,Orange,74.25,712.39,720.73,0,33.0,1603.3,-1590.2,195.4,0
209.12,Ulttor,Blue,-2514.68,2500.81,278.55,0,33.0,1116.2,-1089.9,-2688.0,0
210.79,taroco,Orange,-3121.75,2090.97,786.27,0,33.0,1750.1,-1626.9,-3013.5,0
211.02,Taha (RLCS PRO BLUE TAG),Blue,-3397.24,1316.49,106.5,0,33.0,2148.1,1473.9,-3353.5,1
214.45,Taha (RLCS PRO BLUE TAG),Blue,-1073.07,976.38,280.07,0,33.0,1688.0,-1156.7,-975.9,0
216.45,mergedemu,Orange,-1004.73,1185.53,1418.08,0,33.0,2000.1,-1906.2,-794.8,0
217.22,Ulttor,Blue,-3256.67,1168.34,1339.89,0,33.0,1428.6,-567.9,-3394.0,1
220.98,Ulttor,Blue,-642.66,1294.82,892.01,0,33.0,2262.9,1601.5,-718.9,0
222.48,taroco,Orange,2314.18,1807.83,1039.06,0,33.0,786.0,-20.0,2455.0,0
226.12,Taha (RLCS PRO BLUE TAG),Blue,-1576.87,1151.61,1455.87,0,33.0,1109.7,-374.9,-1643.5,0
228.12,mergedemu,Orange,-360.17,1512.72,1637.89,0,33.0,432.9,-401.4,-243.1,1
229.55,mergedemu,Orange,-1612.86,1982.28,703.97,0,33.0,1151.6,-1149.4,-1412.8,0
229.68,Ulttor,Blue,-1623.82,2497.54,260.1,0,33.0,1790.3,1488.0,-1826.2,0
231.72,taroco,Orange,1572.96,1847.18,119.64,0,33.0,2218.4,1991.9,1451.7,0
231.78,Ulttor,Blue,1624.92,875.35,25.39,0,33.0,1939.2,1934.5,1531.4,0
235.35,taroco,Orange,4952.68,2296.41,1292.74,1,33.0,264.1,-67.6,5075.4,1
236.68,taroco,Orange,4065.38,2434.16,761.22,1,33.0,1491.1,-1054.4,4269.3,0
238.81,Taha (RLCS PRO BLUE TAG),Blue,1122.16,1365.84,579.37,0,33.0,2278.8,600.9,1049.6,0
242.65,mergedemu,Orange,2643.99,987.46,1538.04,0,33.0,1860.0,-1859.4,2826.7,0
244.41,Ulttor,Blue,-2592.77,1905.64,1629.34,0,33.0,2141.6,-1887.4,-2672.5,1
246.91,Ulttor,Blue,-4537.77,3345.75,675.34,1,33.0,1178.6,1170.9,-4768.4,1
249.01,Ulttor,Blue,-1100.42,1057.77,1075.71,0,33.0,2192.0,2142.0,-1248.0,1
250.31,Ulttor,Blue,1190.82,1192.18,1454.06,0,33.0,1559.2,1360.7,1227.6,1
251.44,Ulttor,Blue,2685.96,1310.55,1232.25,0,33.0,1859.7,1519.3,2597.0,0
252.44,taroco,Orange,4496.9,588.67,414.72,1,33.0,781.0,762.0,4602.0,0
254.24,Taha (RLCS PRO BLUE TAG),Blue,4067.6,1012.72,632.84,0,33.0,1717.8,1481.0,3917.4,0
10.8,Taha (RLCS PRO BLUE TAG),Blue,0.0,1514.55,519.31,0,33.0,2264.2,1799.6,-184.0,0
10.83,Chief God Teresa,Orange,-3.37,1448.62,321.14,0,33.0,2275.6,-1751.5,154.3,0
12.07,tybu,Blue,323.03,339.61,512.64,0,33.0,1615.9,1054.3,142.4,0
15.23,Chief God Teresa,Orange,3568.74,2488.52,710.95,0,33.0,2287.8,345.2,3609.5,0
15.37,tybu,Blue,3617.14,2925.83,369.96,0,33.0,1810.4,1806.7,3466.5,0
16.03,deevo,Orange,3841.87,1590.15,1968.24,0,33.0,1396.3,-1168.3,3993.8,0
18.3,Taha (RLCS PRO BLUE TAG),Blue,758.2,4212.25,339.06,1,33.0,1560.2,-622.9,737.5,1
23.27,Taha (RLCS PRO BLUE TAG),Blue,-3850.88,3329.34,1064.47,0,33.0,1615.8,1436.1,-4001.6,1
24.76,Taha (RLCS PRO BLUE TAG),Blue,-2993.74,1790.84,1673.36,0,33.0,935.3,611.4,-3151.9,1
27.1,tybu,Blue,-9.77,372.44,287.47,0,33.0,1960.6,1869.8,-164.9,0
28.1,Chief God Teresa,Orange,2791.16,1689.35,1306.14,1,33.0,1107.1,440.9,2956.5,1
30.16,Chief God Teresa,Orange,3833.91,4744.99,2162.84,0,33.0,1719.2,16.2,4005.4,1
32.33,Chief God Teresa,Orange,2881.65,2960.79,3925.04,0,33.0,1321.2,-727.2,2926.5,1
34.46,deevo,Orange,751.23,191.46,788.07,0,33.0,1489.8,-1237.7,805.6,0
37.06,tybu,Blue,-4595.59,5428.15,449.31,1,33.0,1684.7,-1384.1,-4617.5,0
40.23,Chief God Teresa,Orange,-1021.14,4157.44,855.21,1,33.0,587.6,-549.0,-874.4,0
41.69,tybu,Blue,-2586.17,2452.65,1681.05,1,33.0,1408.7,1408.7,-2791.8,0
56.3,Chief God Teresa,Orange,0.0,1248.31,514.79,0,33.0,2284.3,-2186.1,226.2,0
56.33,Taha (RLCS PRO BLUE TAG),Blue,10.52,1405.83,377.64,0,33.0,697.8,229.2,-151.0,0
59.53,deevo,Orange,-912.14,2814.4,2304.27,0,33.0,1010.7,-970.1,-825.4,1
60.8,deevo,Orange,-1932.09,3049.88,1615.17,0,33.0,1349.8,-1026.6,-1802.4,0
62.76,tybu,Blue,-3767.38,1741.2,342.62,0,33.0,1041.1,1041.0,-3922.4,0
65.46,deevo,Orange,-4243.23,3336.79,1971.29,0,33.0,1928.3,1856.4,-4268.2,1
66.89,Chief God Teresa,Orange,-3048.61,1810.2,1761.95,0,33.0,1261.3,-1261.2,-2922.8,0
68.19,tybu,Blue,-4639.07,579.18,1101.3,0,33.0,1749.4,190.4,-4690.0,1
70.06,tybu,Blue,-3669.08,3803.52,2602.03,0,33.0,1200.9,1169.6,-3795.0,1
70.89,tybu,Blue,-2587.52,3888.23,688.84,0,33.0,1558.4,1473.6,-2687.0,0
71.03,deevo,Orange,-2420.64,2066.74,298.99,0,33.0,1775.5,-1449.1,-2178.2,1
75.06,deevo,Orange,-4315.63,4095.29,831.9,0,33.0,385.9,-333.5,-4187.2,0
77.06,Taha (RLCS PRO BLUE TAG),Blue,-3656.5,803.34,222.35,0,33.0,1487.4,1336.5,-3875.8,0
77.16,deevo,Orange,-3604.96,3824.97,164.44,0,33.0,1960.8,1198.5,-3756.2,1
80.26,Chief God Teresa,Orange,969.57,892.65,1096.47,0,33.0,97.7,19.4,1168.7,1
82.06,Chief God Teresa,Orange,500.98,1665.35,768.58,0,33.0,1436.6,-1432.5,679.7,0
83.13,tybu,Blue,-1095.95,3450.5,366.1,0,33.0,1620.4,-1528.6,-1110.6,0
85.36,Chief God Teresa,Orange,-2946.95,1208.72,1112.91,0,33.0,561.2,-498.0,-3126.4,1
86.23,deevo,Orange,-3413.03,722.18,1061.97,0,33.0,2114.2,-1935.5,-3214.2,0
86.56,tybu,Blue,-4243.41,1007.22,224.83,0,33.0,1224.2,-229.3,-4210.0,1
89.5,Taha (RLCS PRO BLUE TAG),Blue,-4510.22,766.8,986.18,1,33.0,2080.5,400.5,-4514.4,1
89.7,tybu,Blue,-4449.72,382.19,1386.98,1,33.0,968.7,-684.9,-4539.8,1
90.47,Taha (RLCS PRO BLUE TAG),Blue,-3384.12,932.53,936.26,0,33.0,1622.1,1591.5,-3435.2,0
93.27,deevo,Orange,-185.98,1666.34,1243.71,0,33.0,740.9,-660.8,-61.8,1
94.63,deevo,Orange,-1138.56,1628.14,417.61,0,33.0,1284.2,-890.3,-1078.1,1
97.56,deevo,Orange,-4492.02,1654.38,861.38,0,33.0,1227.6,-1043.3,-4345.3,1
98.76,Chief God Teresa,Orange,-3917.21,1460.13,1506.29,0,33.0,1287.2,-1285.2,-3696.5,0
99.26,Taha (RLCS PRO BLUE TAG),Blue,-5141.04,3326.04,825.64,1,33.0,569.9,-135.0,-5235.6,0
117.45,deevo,Orange,-12.01,1208.97,313.01,0,33.0,1997.2,-1910.3,143.2,0
117.45,tybu,Blue,-12.01,940.4,313.01,0,33.0,1553.0,1546.5,-168.3,0
119.48,Chief God Teresa,Orange,80.42,2340.64,397.79,0,33.0,2283.4,-248.8,131.9,0
119.75,Taha (RLCS PRO BLUE TAG),Blue,48.12,2063.43,276.03,0,33.0,2228.3,391.4,-14.0,0
124.35,deevo,Orange,4885.53,1539.02,3151.65,0,33.0,1677.6,-395.6,4985.2,1
126.75,deevo,Orange,4142.91,2365.95,1585.23,0,33.0,697.6,-689.9,4209.8,1
127.88,deevo,Orange,3303.37,1918.11,1009.17,0,33.0,1306.5,-960.2,3361.6,1
129.95,deevo,Orange,877.47,872.44,219.3,0,33.0,1546.8,-1229.0,775.1,0
130.55,tybu,Blue,249.18,864.05,92.27,0,33.0,1787.4,-1163.0,57.2,0
131.85,Chief God Teresa,Orange,-424.85,1229.01,781.26,0,33.0,2281.2,-2281.1,-237.8,0
132.98,tybu,Blue,-3796.69,441.07,1845.43,0,33.0,1505.6,-1503.1,-3931.2,1
135.78,tybu,Blue,-2457.14,2835.84,1207.08,0,33.0,2180.1,1492.5,-2638.1,0
136.15,deevo,Orange,-1748.74,1836.64,637.79,0,33.0,512.1,-489.7,-1533.7,1
138.71,Chief God Teresa,Orange,1457.02,596.95,1487.0,0,33.0,2199.5,954.8,1592.9,0
140.35,tybu,Blue,2829.55,2030.1,586.93,0,33.0,2165.5,1146.1,2662.9,0
151.39,deevo,Orange,0.0,1174.81,396.93,0,33.0,2290.7,-2225.4,222.8,0
151.39,tybu,Blue,0.0,897.38,396.93,0,33.0,2233.3,1925.1,-154.9,0
152.59,Chief God Teresa,Orange,-258.82,645.49,577.82,0,33.0,2300.0,-1028.3,-234.8,1
154.22,Chief God Teresa,Orange,-668.17,2927.1,349.59,0,33.0,1971.5,-1809.3,-509.1,0
154.29,Taha (RLCS PRO BLUE TAG),Blue,-747.78,1440.73,247.59,0,33.0,1125.6,752.9,-742.9,0
158.35,Chief God Teresa,Orange,-4563.54,3186.65,703.57,0,33.0,1847.6,-1836.2,-4489.8,0
159.39,tybu,Blue,-4889.69,2400.19,84.18,1,33.0,1026.8,255.5,-5001.8,0
159.45,Chief God Teresa,Orange,-4866.61,2772.25,112.12,0,33.0,739.1,434.5,-4927.3,0
160.52,tybu,Blue,-4121.92,2452.54,304.48,0,33.0,1278.0,1268.6,-4306.2,1
161.79,tybu,Blue,-1859.24,1772.67,605.47,0,33.0,2289.4,2273.4,-1993.9,1
